School ID,University,State,City,Enrollment (Undergrad),Male Enrollment,Female Enrollment,Native Hawaiian/Pacific Islander,American Indian/Alaskan Native,Multi-race (not Hispanic/Latino),Asian,White,Black/African-American,International,Hispanic/Latino,Unknown
001205,Fisk University,TN,Nashville,805,280,525,0.0,0.0,1.0,0.7,0.7,88.0,,3.1,6.5
001206,Georgia State University,GA,Atlanta,25160,10316,14844,0.0,0.2,5.1,12.6,26.8,42.8,1.8,9.9,2.7
001207,University of Colorado Boulder,CO,Boulder,27010,14944,12066,0.1,0.3,4.9,5.8,75.1,1.7,5.9,11.3,0.9
001208,University of Dallas,TX,Irving,1342,593,749,0.2,0.5,3.1,4.8,66.6,1.7,2.5,21.6,1.6
001209,Friends University,KS,Wichita,1344,627,717,0.5,1.4,6.5,2.1,70.5,9.8,,3.9,5.1
001210,Five Towns College,NY,Dix Hills,654,444,210,0.2,1.1,3.8,3.5,48.9,19.6,,15.1,7.8
001213,Edward Waters College,FL,Jacksonville,751,416,335,0.1,0.2,0.9,,1.4,83.2,,1.3,1.1
001214,Hellenic College ,MA,Brookline,92,55,37,0.0,0.0,2.3,1.2,80.2,0.0,6.5,4.7,11.6
001215,Judson College,AL,Marion,374,15,359,0.3,0.5,1.4,0.5,80.1,15.3,1.9,0.8,1.1
001216,Kansas City Art Institute,MO,Kansas City,645,216,429,0.0,0.0,11.9,2.9,62.9,5.6,,7.1,9.5
001218,Philander Smith College,AR,Little Rock,567,204,363,0.2,0.2,2.1,0.6,0.6,96.0,6.0,0.4,0.0
001219,Empire State College,NY,Saratoga Springs,10819,4116,6703,0.2,0.5,2.4,1.9,63.4,16.8,4.7,12.3,2.4
001220,Western International University,AZ,Phoenix,2322,831,1491,,,,,,,,,
001221,Cumberland University,TN,Lebanon,1254,527,727,0.0,0.3,0.0,0.9,67.3,12.9,3.2,3.3,15.4
001222,Lourdes University,OH,Sylvania,1237,374,863,0.1,0.4,2.8,0.3,74.5,13.1,1.0,7.2,1.6
001223,Thomas Edison State College,NJ,Trenton,19406,10629,8777,0.7,0.7,1.1,3.6,60.1,15.8,0.9,8.5,9.4
001224,Union Institute & University,OH,Cincinnati,1025,501,524,0.7,0.3,2.3,1.2,36.0,17.9,,32.5,9.2
001225,University of Pittsburgh at Greensburg,PA,Greensburg,1562,756,806,0.1,0.1,3.5,3.8,78.9,5.6,1.1,5.6,2.5
001226,Loma Linda University,CA,Loma Linda,1232,347,885,,,,,,,,,
001229,Concordia University Texas,TX,Austin,1567,566,1001,0.0,0.6,0.0,3.1,48.5,12.4,0.5,22.5,13.0
001230,Athens State University,AL,Athens,3042,1063,1979,0.1,1.5,1.9,0.6,78.6,11.9,0.5,1.9,3.5
001233,Brewton-Parker College,GA,Mt. Vernon,629,316,313,0.5,0.3,0.7,0.5,55.0,25.2,4.0,5.1,12.7
001234,Life University,GA,Marietta,718,349,369,0.0,1.7,5.6,3.0,49.4,26.7,3.3,13.5,
001236,Rush University,IL,Chicago,166,22,144,,,,,,,,,
001237,Indiana University East,IN,Richmond,4562,1678,2884,0.0,0.3,2.6,1.0,87.7,3.6,0.4,3.0,1.7
001238,Louisiana State University Health Sciences Center,LA,New Orleans,877,122,755,0.0,0.5,0.3,6.6,75.6,10.4,0.5,6.3,0.2
001240,Bay Path College,MA,Longmeadow,1856,,,0.2,0.1,2.4,1.8,55.5,14.3,0.4,19.4,6.2
001241,Endicott College,MA,Beverly,3261,1299,1962,0.1,0.2,1.2,1.1,84.4,2.5,1.5,4.8,5.7
001242,Baker College of Flint,MI,Flint,24099,7712,16387,0.0,0.7,0.0,0.5,77.0,18.0,,3.0,0.8
001243,University of Nebraska Medical Center,NE,Omaha,1013,133,880,0.1,0.6,0.0,2.4,91.5,1.0,1.0,3.5,0.8
001244,Granite State College,NH,Concord,1870,467,1403,0.1,0.3,1.7,1.2,85.0,2.0,0.1,2.7,7.1
001245,Beth Medrash Govoha,NJ,Lakewood,2747,,,,,,,,,,,
001246,Vaughn College of Aeronautics and Technology,NY,Flushing,1526,1331,195,2.1,0.2,3.2,10.2,15.7,19.4,3.6,35.5,13.7
001247,Metropolitan College of New York,NY,New York,779,201,578,0.0,0.8,1.1,2.4,3.6,58.3,2.8,22.2,11.8
001248,SUNY Downstate Medical Center,NY,Brooklyn,343,58,285,,0.0,,14.2,36.7,39.9,1.5,6.5,2.7
001249,Chowan University,NC,Murfreesboro,1522,695,827,0.0,0.5,4.6,0.1,17.3,73.0,2.4,3.8,0.7
001250,Lees-McRae College,NC,Banner Elk,940,318,622,0.0,0.2,0.9,0.3,59.6,7.0,2.4,2.2,29.7
001251,Oregon Health & Science University,OR,Portland,827,128,699,0.0,0.2,4.0,4.6,78.3,0.5,0.8,9.0,3.3
001252,Anderson University,SC,Anderson,2824,916,1908,,,,,,,,,
001253,Medical University of South Carolina,SC,Charleston,205,49,156,0.0,0.5,2.4,3.4,72.2,7.3,,2.4,11.7
001254,Oglala Lakota College,SD,Kyle,,,,,,,,,,,,
001257,Texas A&M University - Texarkana,TX,Texarkana,1061,,,,,,,,,,,
001258,University of Houston - Victoria,TX,Victoria,3012,1024,1988,0.2,0.2,2.4,7.9,37.3,16.4,1.6,34.7,0.9
001259,University of Texas Medical Branch,TX,Galveston,492,98,394,,,,,,,,,
001260,City University of Seattle,WA,Seattle,1035,462,573,,,,,,,,,
001261,Midway College,KY,Midway,1513,231,1282,0.7,0.7,0.7,0.5,83.7,8.7,0.1,0.9,4.2
001264,Clayton State University,GA,Morrow,6587,2084,4503,0.1,0.2,2.7,5.3,21.6,63.2,1.1,3.3,3.6
001265,Shawnee State University,OH,Portsmouth,3746,1643,2103,0.2,0.9,1.9,0.5,85.9,5.3,1.2,0.6,4.6
001266,Wisconsin Lutheran College,WI,Milwaukee,1070,500,570,0.0,0.7,2.1,0.9,84.7,5.7,2.5,4.8,1.2
001267,Humphreys College,CA,Stockton,669,,,,,,,,,,,
001268,Purdue University North Central,IN,Westville,6142,2441,3701,0.1,0.5,2.0,0.9,82.1,5.3,0.3,9.1,0.0
001269,Hilbert College,NY,Hamburg,888,401,487,0.2,1.9,4.9,0.2,73.5,7.6,0.9,3.3,8.3
001270,Champlain College,VT,Burlington,3400,1994,1406,0.1,0.3,3.0,1.6,70.5,4.7,0.5,5.5,14.4
001271,Art Institute of Portland,OR,Portland,,,,,,,,,,,,
001272,Lasell College,MA,Newton,1815,622,1193,0.1,0.1,3.3,2.1,76.6,5.8,5.8,8.6,3.4
001273,Mount Aloysius College,PA,Cresson,1803,515,1288,,0.1,,0.3,79.9,2.6,1.9,0.7,16.4
001274,Alfred State College,NY,Alfred,3699,,,0.1,0.2,2.4,1.1,77.3,10.6,1.6,7.2,1.0
001275,Charter Oak State College,CT,New Britain,1735,557,1178,0.1,0.3,2.4,1.2,59.7,17.6,0.7,13.9,4.7
001276,Martin University,IN,Indianapolis,1074,340,734,,,,,,,,,
001278,Montserrat College of Art,MA,Beverly,397,106,291,1.5,0.3,3.4,,82.7,2.3,0.5,4.4,5.4
001279,Chamberlain College of Nursing,MO,St. Louis,510,61,449,0.2,0.0,1.6,1.8,77.5,14.2,0.2,2.0,2.8
001280,Montreat College,NC,Montreat,808,371,437,0.3,1.4,2.7,1.6,66.6,16.5,4.1,3.5,7.4
001281,Valley Forge University,PA,Phoenixville,896,415,481,0.3,0.5,3.6,0.9,56.4,15.1,0.1,16.1,7.0
001282,Presentation College,SD,Aberdeen,748,215,533,0.6,6.1,0.8,1.1,75.0,7.9,0.4,3.6,5.0
001283,Sinte Gleska University,SD,Mission,869,,,,,,,,,,,
001285,Criswell College,TX,Dallas,,,,,,,,,,,,
001286,Southwestern Christian College,TX,Terrell,,,,,,,,,,,,
001287,Arkansas Baptist College,AR,Little Rock,626,397,229,,,,,,,,,
001288,Central Baptist College,AR,Conway,881,471,410,0.0,2.0,1.0,0.2,70.3,22.9,2.6,3.6,0.0
001289,Life Pacific College,CA,San Dimas,514,269,245,,,,,,,,,
001290,Lincoln University,CA,Oakland,179,89,90,6.3,0.0,12.5,37.5,25.0,10.0,55.3,8.8,0.0
001291,Emmanuel College,GA,Franklin Springs,884,475,409,0.6,0.4,2.3,0.4,75.6,15.9,4.9,4.9,0.0
001292,Lincoln Christian University,IL,Lincoln,528,286,242,0.2,1.2,1.6,1.0,82.4,9.0,2.8,4.4,0.2
001293,Great Lakes Christian College,MI,Lansing,225,133,92,0.0,0.5,2.6,0.5,66.7,23.3,2.2,2.1,4.2
001294,Research College of Nursing,MO,Kansas City,340,35,305,0.3,0.3,0.6,2.6,73.5,5.3,,2.6,14.7
001295,Grace University,NE,Omaha,366,159,207,1.4,0.3,0.5,1.9,80.3,7.3,0.3,7.6,0.8
001296,Piedmont International University,NC,Winston-Salem,197,114,83,0.5,0.0,0.0,0.0,86.7,10.8,1.0,1.5,0.5
001297,Trinity Bible College,ND,Ellendale,197,,,,,,,,,,,
001298,Mid-America Christian University,OK,Oklahoma City,869,,,,,,,,,,,
001300,Allen University,SC,Columbia,827,361,466,,,,,,,,,
001301,"University of Minnesota, Crookston",MN,Crookston,2823,1334,1489,0.2,0.4,1.8,2.4,82.3,6.9,3.4,3.8,2.2
001302,State University of New York College of Agriculture and Technology at Cobleskill,NY,Cobleskill,2446,,,0.0,0.7,0.0,1.4,71.4,13.2,1.9,8.2,5.1
001303,Art Institute of Fort Lauderdale,FL,Fort Lauderdale,,,,,,,,,,,,
001304,Thomas University,GA,Thomasville,882,391,491,0.1,0.6,0.0,0.9,55.0,27.7,2.2,3.9,11.7
001305,University of Maryland University College,MD,Adelphi,37354,20068,17286,0.8,0.5,4.0,4.4,42.1,27.4,1.2,11.9,8.9
001306,University of Mississippi Medical Center,MS,Jackson,512,104,408,,,,,,,,,
001308,California State University San Marcos,CA,San Marcos,12177,4795,7382,0.4,0.3,5.6,10.5,30.9,3.4,2.5,43.2,5.6
001311,O'More College of Design,TN,Franklin,167,22,145,0.6,0.6,3.0,3.6,78.3,11.4,0.6,2.4,0.0
001312,Concordia College Alabama,AL,Selma,611,355,256,0.0,0.0,0.0,0.0,1.3,87.2,1.6,0.8,10.6
001313,York College,NE,York,430,240,190,,,,,,,,,
001319,Design Institute of San Diego,CA,San Diego,148,11,137,0.7,0.7,0.0,10.1,62.3,7.2,6.8,18.1,0.7
001320,Holy Apostles College and Seminary,CT,Cromwell,58,32,26,0.0,0.0,0.0,7.1,71.4,2.4,27.6,14.3,4.8
001324,Rabbinical College of America,NJ,Morristown,259,,,,,,,,,,,
001325,Talmudical Academy of New Jersey,NJ,Adelphia,48,,,,,,,,,,,
001326,The Jewish Theological Seminary,NY,New York,190,82,108,,,,,,,,,
001327,Excelsior College,NY,Albany,36927,16674,20253,0.5,0.6,2.8,3.0,59.1,22.1,0.7,9.3,2.6
001328,Heritage Christian University,AL,Florence,63,53,10,0.0,0.0,0.0,0.0,76.3,8.5,3.2,3.4,11.9
001329,Amridge University,AL,Montgomery,315,135,180,0.3,0.6,0.0,0.3,33.0,38.7,,1.6,25.4
001330,Johnson University Florida,FL,Kissimmee,380,211,169,0.0,0.0,0.3,0.0,63.6,16.9,0.3,16.4,2.9
001331,St. John Vianney College Seminary,FL,Miami,,,,,,,,,,,,
001332,Talmudic University,FL,Miami Beach,30,,,,,,,,,,,
001333,Point University,GA,West Point,1582,795,787,0.1,0.3,3.9,0.6,49.9,31.8,0.8,6.1,7.5
001334,Reinhardt University,GA,Waleska,1334,699,635,,0.4,,0.6,69.2,5.9,0.1,18.2,5.6
001335,Clear Creek Baptist Bible College,KY,Pineville,172,129,43,,,,,,,,,
001336,Kentucky Mountain Bible College,KY,Jackson,75,42,33,,,,,,,6.7,,
001337,Sullivan University,KY,Louisville,2617,1031,1586,0.3,0.5,8.5,1.2,51.9,17.7,0.2,0.0,19.9
001339,Ner Israel Rabbinical College,MD,Baltimore,369,,,,,,,,,,,
001341,Southeastern Baptist College,MS,Laurel,79,,,,,,,,,,,
001343,Laurel University,NC,High Point,125,76,49,0.0,0.0,3.2,0.8,43.2,31.2,,20.8,0.8
001344,Mid-Atlantic Christian University,NC,Elizabeth City,205,86,119,0.0,0.5,1.5,1.5,68.6,22.1,,2.5,3.4
001345,North Greenville University,SC,Tigerville,2481,1238,1243,0.1,0.3,2.1,0.6,78.6,7.8,0.4,2.8,7.7
001346,American Baptist College,TN,Nashville,152,102,50,,,,,,,,,
001347,Martin Methodist College,TN,Pulaski,924,,,,,,,,,,,
001348,Appalachian Bible College,WV,Bradley,286,149,137,,1.1,,0.4,95.7,1.1,1.4,1.8,
001349,Ohio Valley University,WV,Vienna,418,220,198,0.0,0.0,3.8,0.3,66.7,12.7,9.1,5.4,11.1
001352,Blessing-Reiman College of Nursing,IL,Quincy,233,30,203,,0.0,,1.2,64.6,3.6,,0.6,
001354,Saint Anthony College of Nursing,IL,Rockford,235,29,206,0.4,0.0,1.3,4.7,78.5,5.6,,7.7,1.7
001355,Saint Francis Medical Center College of Nursing,IL,Peoria,408,41,367,0.0,0.0,0.5,3.7,91.5,1.5,0.2,1.7,1.0
001356,Shimer College,IL,Chicago,77,41,36,0.0,0.0,0.0,6.8,67.6,9.5,,12.2,4.1
001357,Resurrection University,IL,Chicago,339,47,292,,,,,,,,,
001358,Divine Word College,IA,Epworth,133,88,45,,,,,,,,,
001359,Emmaus Bible College,IA,Dubuque,207,,,,,,,,,,,
001360,Grace Bible College,MI,Grand Rapids,207,119,88,0.5,0.0,2.4,1.0,89.8,3.9,0.5,2.4,0.0
001361,Kuyper College,MI,Grand Rapids,255,112,143,0.0,0.8,3.3,2.0,83.3,3.3,4.3,0.8,6.5
001362,Sacred Heart Major Seminary,MI,Detroit,264,152,112,0.0,1.1,0.0,0.0,75.6,4.4,1.1,5.6,13.3
001363,Crossroads College,MN,Rochester,109,55,54,0.0,0.9,0.9,0.9,63.2,17.9,2.8,5.7,10.4
001364,Oak Hills Christian College,MN,Bemidji,140,67,73,,1.4,,1.4,92.8,3.6,0.7,0.7,
001365,Central Christian College of the Bible,MO,Moberly,417,,,,,,,,,,,
001366,St. Louis Christian College,MO,Florissant,173,94,79,0.0,0.6,2.3,0.0,56.6,33.5,,2.9,4.0
001367,Saint Luke's College of Health Sciences,MO,Kansas City,113,11,102,,,,,,,,,
001369,Ohio Christian University,OH,Circleville,3738,1378,2360,0.0,0.4,1.9,0.6,50.9,26.6,0.4,2.1,17.5
001371,God's Bible School and College,OH,Cincinnati,292,,,,,,,,,,,
001372,Mount Carmel College of Nursing,OH,Columbus,898,87,811,0.1,0.0,2.3,1.7,86.0,7.0,,1.9,1.0
001373,Ozark Christian College,MO,Joplin,,,,,,,,,,,,
001374,Alaska Bible College,AK,Glennallen,31,18,13,,,,,,,,,
001376,Arizona Christian University,AZ,Phoenix,779,449,330,0.8,0.8,6.4,1.3,57.6,12.8,2.2,17.9,2.6
001379,William Jessup University,CA,Rocklin,1097,459,638,0.5,0.8,2.4,4.3,65.9,4.8,0.3,18.6,2.7
001380,Yeshiva Ohr Elchonon Chabad/West Coast Talmudical Seminary,CA,Los Angeles,135,,,,,,,,,,,
001381,Naropa University,CO,Boulder,397,141,256,0.3,1.0,10.5,1.3,64.8,1.5,2.0,9.8,10.8
001382,Nazarene Bible College,CO,Colorado Springs,783,465,318,1.0,0.8,3.5,2.6,75.3,7.4,0.1,9.5,0.0
001384,Southwestern Christian University,OK,Bethany,325,,,,,,,,,,,
001385,New Hope Christian College,OR,Eugene,143,87,56,0.7,0.0,9.2,1.4,82.3,2.8,1.4,3.5,0.0
001386,Arlington Baptist College,TX,Arlington,193,122,71,0.5,3.6,0.0,0.0,55.7,24.0,0.5,15.6,0.5
001387,Baptist Missionary Association Theological Seminary,TX,Jacksonville,56,47,9,,,,,,,,,
001388,Dallas Christian College,TX,Dallas,322,185,137,0.0,1.6,2.5,0.6,52.5,20.4,1.2,18.2,4.1
001390,Bastyr University,WA,Kenmore,287,37,250,0.9,1.8,3.6,8.6,73.2,3.6,2.4,5.0,3.2
001395,Boise Bible College,ID,Boise,174,,,,,,,,,,,
001396,Barclay College,KS,Haviland,236,118,118,0.0,0.9,3.4,0.4,77.6,12.5,1.7,4.3,0.9
001397,Central Christian College of Kansas,KS,McPherson,466,238,228,,,,,,,,,
001398,Salish Kootenai College,MT,Pablo,1088,424,664,,,,,,,,,
001399,Nebraska Christian College,NE,Papillion,130,72,58,0.0,0.0,0.0,0.0,93.8,2.3,,3.8,0.0
001400,Nebraska Methodist College,NE,Omaha,774,81,693,0.1,0.3,1.8,1.3,85.7,4.2,0.3,4.6,2.0
001401,Becker College,MA,Worcester,2148,835,1313,0.1,0.4,3.4,1.6,71.1,7.4,1.0,8.6,7.3
001403,Johnson & Wales University,FL,North Miami,1752,653,1099,0.1,0.2,8.6,0.4,26.0,34.0,9.6,25.5,5.1
001404,William Peace University,NC,Raleigh,1038,395,643,0.4,1.1,2.2,2.1,45.2,35.6,,5.2,8.2
001406,Robert Morris University,IL,Chicago,2686,1333,1353,0.1,0.2,1.8,0.4,36.6,26.9,0.7,29.5,4.5
001408,Maranatha Baptist Bible College,WI,Watertown,905,393,512,0.3,0.1,4.0,1.1,88.2,1.4,0.9,3.0,1.8
001409,Goldfarb School of Nursing at Barnes-Jewish College,MO,St. Louis,633,78,555,0.0,0.3,2.1,2.8,79.5,6.0,,1.9,7.4
001411,Columbia College of Nursing,WI,Glendale,169,7,162,,0.6,,2.4,77.5,7.7,,3.6,8.3
001412,Bellin College,WI,Green Bay,259,,,,,,,,,,,
001414,Davis College,NY,Johnson City,517,260,257,,,,,,,,,
001415,Allen College,IA,Waterloo,370,33,337,0.3,0.0,1.1,1.4,87.3,2.4,,0.0,7.6
001416,Lakeview College of Nursing,IL,Danville,302,45,257,0.0,0.3,0.7,2.6,85.1,9.6,,1.7,0.0
001417,Yehiva Gedolah of Greater Detroit,MI,Oak Park,57,,,,,,,,,,,
001419,Pennsylvania College of Technology,PA,Williamsport,5514,3511,2003,0.1,0.2,1.8,0.9,90.5,3.1,1.3,3.4,0.0
001420,The Art Institute of Atlanta,GA,Atlanta,,,,,,,,,,,,
001421,Caribbean University,PR,Bayamón,3448,1472,1976,,,,,,,,97.2,
001422,Universidad del Este,PR,Carolina,11825,4776,7049,,,,,,,,99.2,
001423,"University of Puerto Rico, Medical Sciences Campus",PR,San Juan,535,,,,,,,,,,,
001425,Inter American University of Puerto Rico - Aguadilla Campus,PR,Aguadilla,4292,1964,2328,0.0,0.1,,0.0,0.2,0.0,,97.3,
001426,Inter American University of Puerto Rico - Arecibo Campus,PR,Arecibo,4547,1793,2754,,,,,,,,,
001427,Inter American University of Puerto Rico - Barranquitas Campus,PR,Barranquitas,2107,806,1301,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0
001428,Inter American University of Puerto Rico - Bayamon Campus,PR,Bayamón,4507,2554,1953,0.1,0.5,,,0.6,0.3,,96.3,
001429,Inter American University of Puerto Rico - Fajardo Campus,PR,Fajardo,2009,860,1149,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,0.0
001430,Inter American University of Puerto Rico - Guayama Campus,PR,Guayama,2017,662,1355,,0.0,,,0.1,0.0,,95.0,
001432,Inter American University of Puerto Rico - Ponce Campus,PR,Mercedita,5361,2169,3192,,0.2,,0.0,0.3,0.1,,97.6,
001433,Universidad del Turabo,PR,Gurabo,14696,6202,8494,,,,,,,,99.3,
001434,Universidad Metropolitana,PR,San Juan,11589,4162,7427,,,,,,,,99.1,
001436,"Columbia University, School of General Studies",NY,New York,2005,1173,832,0.5,0.4,0.5,10.1,59.6,6.4,17.9,12.0,10.6
001438,Aquinas College,TN,Nashville,337,67,270,1.9,0.3,2.2,3.7,72.3,5.9,4.2,4.0,9.7
001439,Interior Designers Institute,CA,Newport Beach,468,,,,,,,,,,,
001440,"Rutgers, The State University of New Jersey - Camden",NJ,Camden,4899,2072,2827,0.1,0.0,3.8,9.3,55.3,16.1,1.0,13.0,2.3
001441,"Rutgers, The State University of New Jersey",NJ,Piscataway,35484,17580,17904,0.3,0.1,3.5,27.5,44.7,8.0,7.2,13.8,2.0
001442,"Rutgers, The State University of New Jersey - Newark",NJ,Newark,7713,3664,4049,0.4,0.1,2.4,21.9,25.0,18.7,3.7,26.6,5.0
001444,Bridgewater College,VA,Bridgewater,1834,864,970,0.1,0.3,5.0,1.2,74.1,10.9,0.8,4.7,3.8
001445,Campbell University,NC,Buies Creek,2934,1425,1509,,,,,,,,,
001446,Campbellsville University,KY,Campbellsville,2697,1162,1535,0.4,0.3,1.6,0.2,80.6,13.7,7.7,2.4,0.8
001447,Capitol College,MD,Laurel,309,,,,,,,,,,,
001448,Carson-Newman University,TN,Jefferson City,1752,741,1011,0.0,0.4,2.6,0.5,85.3,8.5,2.7,2.2,0.4
001449,Catawba College,NC,Salisbury,1270,607,663,0.1,0.3,3.1,0.8,71.1,18.9,2.7,5.5,0.2
001450,Claflin University,SC,Orangeburg,1836,670,1166,0.0,0.8,0.5,0.4,1.8,94.9,3.7,1.6,0.0
001451,Catholic University of America,DC,Washington,3480,1627,1853,0.0,0.2,5.3,3.3,67.3,5.8,5.1,13.7,4.3
001452,Centenary College of Louisiana,LA,Shreveport,523,232,291,0.0,1.2,5.2,3.5,48.7,35.1,1.5,6.2,0.0
001453,University of Central Arkansas,AR,Conway,9887,4075,5812,0.1,0.5,3.7,1.8,68.7,19.3,4.1,5.0,0.9
001454,Southern Wesleyan University,SC,Central,1456,578,878,0.0,0.6,0.0,0.4,62.2,26.9,0.8,1.8,8.1
001455,University of Central Florida,FL,Orlando,54513,24725,29788,0.2,0.2,3.5,5.9,53.8,11.3,1.1,24.3,0.6
001456,Centre College,KY,Danville,1367,686,681,0.2,0.1,3.2,4.0,83.2,5.1,7.5,3.6,0.6
001457,College of Charleston,SC,Charleston,10468,3841,6627,0.1,0.2,3.8,1.9,80.9,7.5,0.7,4.9,0.8
001458,University of Charleston,WV,Charleston,1727,905,822,0.3,0.9,0.4,1.0,61.7,10.0,7.0,1.7,23.9
001459,Christian Brothers University,TN,Memphis,1410,659,751,0.1,0.5,3.6,5.7,46.6,30.6,6.7,6.9,6.0
001460,Christopher Newport University,VA,Newport News,5051,2179,2872,0.1,0.4,4.7,2.7,74.5,8.0,0.4,4.5,5.1
001461,The Citadel,SC,Charleston,2671,2406,265,0.3,0.9,3.9,2.2,77.5,8.7,1.0,6.1,0.4
001462,Clark Atlanta University,GA,Atlanta,2741,723,2018,0.0,0.1,0.0,0.2,0.0,85.7,2.4,0.4,13.5
001463,Clemson University,SC,Clemson,18016,9520,8496,0.1,0.2,2.6,2.3,84.0,6.7,1.0,3.2,1.0
001464,Coker College,SC,Hartsville,1165,448,717,0.0,0.6,0.0,0.3,52.8,35.8,1.2,2.6,7.9
001465,Columbia College,SC,Columbia,1554,346,1208,0.0,1.3,0.1,1.5,55.9,34.3,0.1,3.1,3.8
001466,Columbia International University,SC,Columbia,549,278,271,0.0,0.2,1.9,2.1,75.0,10.5,4.4,4.2,6.1
001467,Washington Adventist University,MD,Takoma Park,1327,431,896,,0.4,0.6,6.3,8.5,56.0,,8.8,12.1
001468,Columbus State University,GA,Columbus,6937,2760,4177,0.2,0.3,2.1,2.3,52.4,37.0,1.1,5.6,0.0
001469,Concord University,WV,Athens,2142,945,1197,0.1,0.5,0.3,1.1,89.5,7.3,4.3,1.1,0.0
001470,Converse College,SC,Spartanburg,794,,,0.0,0.0,3.6,0.6,71.0,8.8,1.5,5.5,10.5
001471,Coppin State University,MD,Baltimore,3298,790,2508,,,,,,,,,
001472,University of the Cumberlands,KY,Williamsburg,2900,1279,1621,0.1,0.3,1.4,0.3,79.9,6.1,2.9,1.7,10.1
001473,Lipscomb University,TN,Nashville,3030,1172,1858,0.1,0.1,2.4,2.8,78.4,7.3,2.3,6.7,2.1
001474,Agnes Scott College,GA,Decatur,902,8,894,0.0,0.3,8.6,6.3,35.5,36.4,7.2,10.5,2.6
001475,Eckerd College,FL,St. Petersburg,1789,681,1108,0.2,0.4,3.5,1.8,80.7,3.2,4.6,9.0,1.2
001476,Francis Marion University,SC,Florence,3584,1134,2450,0.1,0.5,1.9,1.3,47.5,46.3,1.5,1.6,0.8
001477,Furman University,SC,Greenville,2731,1186,1545,0.0,0.2,2.6,2.0,83.1,5.8,5.8,4.2,2.1
001478,Georgia Institute of Technology,GA,Atlanta,14884,9782,5102,0.1,0.1,4.1,21.5,56.9,7.5,10.3,7.4,2.6
001479,Glenville State College,WV,Glenville,1732,955,777,0.0,0.0,0.6,0.6,67.9,19.1,0.3,1.9,9.9
001480,Hampden-Sydney College,VA,Hampden-Sydney,1087,1083,4,0.0,0.4,5.8,1.1,81.8,6.2,1.2,2.0,2.8
001481,High Point University,NC,High Point,4371,1765,2606,0.0,0.2,5.5,1.6,81.7,5.5,2.8,4.3,1.1
001482,Hollins University,VA,Roanoke,639,3,636,0.0,0.8,4.1,2.6,66.1,13.0,3.4,7.0,6.5
001483,Huntingdon College,AL,Montgomery,1166,583,583,0.1,0.9,3.1,0.6,63.2,21.7,0.2,3.5,6.9
001484,Kentucky Wesleyan College,KY,Owensboro,709,383,326,0.0,0.1,0.0,0.4,68.6,14.5,0.7,1.7,14.6
001485,King College,TN,Bristol,2467,864,1603,0.2,0.1,2.3,0.5,82.2,5.9,2.9,2.6,6.2
001486,LaGrange College,GA,LaGrange,912,458,454,0.0,0.2,3.6,1.0,68.3,25.2,0.4,1.5,0.1
001487,Lee University,TN,Cleveland,4560,1885,2675,0.2,0.5,0.3,1.0,78.9,5.4,3.9,3.7,10.1
001488,LeMoyne-Owen College,TN,Memphis,945,338,607,,0.0,,,0.1,99.5,1.0,0.4,
001489,Limestone College,SC,Gaffney,1227,771,456,0.0,0.2,3.7,0.0,52.8,37.8,9.0,4.3,1.2
001490,Longwood University,VA,Farmville,4613,1486,3127,0.1,0.4,3.7,1.3,76.3,9.4,1.0,4.9,4.0
001491,Louisiana College,LA,Pineville,907,484,423,0.2,0.6,0.6,0.7,65.2,29.1,3.3,2.8,0.8
001492,Mars Hill University,NC,Mars Hill,1395,685,710,0.1,1.4,1.1,0.9,68.4,21.5,,3.3,3.2
001493,McNeese State University,LA,Lake Charles,7465,3024,4441,0.1,0.6,2.7,1.6,72.4,19.7,6.0,2.9,0.0
001494,Methodist University,NC,Fayetteville,2217,1190,1027,0.4,1.1,4.1,1.3,54.8,23.5,5.1,4.7,10.1
001495,DeVry University - Atlanta,GA,Decatur,1684,683,1001,0.1,0.2,1.3,1.4,22.6,54.1,0.8,5.1,15.2
001496,Florida Atlantic University,FL,Boca Raton,25209,11063,14146,0.1,0.2,3.3,4.3,45.5,19.5,1.9,25.7,1.5
001497,Welch College,TN,Nashville,327,174,153,0.0,0.3,1.3,1.3,84.3,9.3,8.3,3.3,0.0
001498,Frostburg State University,MD,Frostburg,4915,2388,2527,0.1,0.1,4.4,1.7,58.4,29.4,2.0,4.9,1.1
001499,Johnson University,TN,Knoxville,830,421,409,0.1,0.2,2.5,0.4,91.6,2.1,2.7,2.7,0.4
001500,Georgia Southwestern State University,GA,Americus,2435,889,1546,0.2,0.2,1.8,1.6,63.8,28.8,1.7,3.3,0.3
001501,Miles College,AL,Fairfield,1738,797,941,,,,,,,,,
001502,Georgia Southern University,GA,Statesboro,17963,8945,9018,0.1,0.5,1.9,1.6,63.3,26.7,1.4,4.9,1.0
001503,Kennesaw State University,GA,Kennesaw,30480,15566,14914,0.1,0.2,4.4,4.4,59.2,20.7,1.7,8.7,2.3
001504,Georgia Regents University,GA,Augusta,5224,1880,3344,0.5,0.4,3.6,0.8,57.5,25.5,1.1,5.5,6.4
001505,Louisiana State University Shreveport,LA,Shreveport,2776,1097,1679,0.1,0.6,4.0,1.6,55.7,21.3,1.9,4.3,12.4
